,track_id,playlist_name,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
850,6rrkQDUI4i7V4uG9U4Othk,Cowboy,Whiplash,Don Ellis,0.487,0.637,5,-11.754,1,0.0506,0.12,0.631,0.0765,0.811,100.564,269996
851,2Oo76xvoCSe70i0hRwaFK6,Cowboy,Máquina de Enojos,Habana Abierta,0.77,0.647,2,-8.38,0,0.108,0.294,0.0,0.0994,0.624,91.066,218133
852,7exCBOwlqRbyoITYlDU9qd,Cowboy,Mamacita Mi Conga,Interactivo,0.864,0.812,7,-5.481,1,0.0626,0.249,4.85e-05,0.256,0.897,95.006,220593
853,6X4f2HyaLrwTVi5juD27jY,Cowboy,Stereo,BoomBox,0.887,0.408,2,-10.89,1,0.116,0.118,0.254,0.076,0.555,111.015,346000
854,09jscLcwa4usINbtfzo5FL,Cowboy,When You Gonna Learn?,Jamiroquai,0.651,0.925,5,-3.389,0,0.053,0.12,0.0,0.057,0.658,106.286,230053
855,3aJBJ4DAfTknfkzbd0G9Um,Cowboy,Jennifer Del Estero,Illya Kuryaki & The Valderramas,0.947,0.808,9,-4.178,1,0.0523,0.177,0.0183,0.086,0.958,112.028,295813
856,639bK2ycLsANSasf3y5eG5,Cowboy,Café Paola,Habana Abierta,0.465,0.316,11,-13.216,1,0.0419,0.571,0.000435,0.122,0.308,127.978,303453
857,4WxNlM6U3xhGB8oysjtDGm,Cowboy,Te Daré,Calacas Jazz Band,0.804,0.239,9,-10.033,1,0.0502,0.552,1.84e-05,0.113,0.519,120.087,218480
858,2qXwXciJwW4Qdg7KDesOCQ,Cowboy,Alguien Como Tú,Jósean Log,0.717,0.685,4,-10.224,0,0.105,0.427,0.000101,0.204,0.479,120.086,225747
859,7suB6D6uKX5DfPukdGaz0W,Cowboy,Fly As Me,Bruno Mars,0.783,0.627,2,-8.521,1,0.102,0.00756,0.0,0.0606,0.48,100.025,219389
860,22e6sT2Pu8kXpJeItO0xGg,Cowboy,My Game,Deluxe,0.79,0.726,1,-4.919,1,0.0604,0.25,0.0,0.0787,0.889,114.953,215411
861,257TcEjqsqs0pXPwVxQUoB,Cowboy,L.O.V.E.,Harrison Craig,0.588,0.412,11,-6.226,0,0.0363,0.72,0.0,0.153,0.703,74.961,158493
862,7nJc3vqcU2em6FH0c3Geox,Cowboy,Birdland,Weather Report,0.585,0.565,0,-12.139,1,0.0372,0.484,0.0226,0.0808,0.577,156.208,358400
863,74jklVKHYTmNMp0baGm6FB,Cowboy,I've Got You Under My Skin,Frank Sinatra,0.585,0.371,1,-7.398,1,0.036,0.508,0.0,0.0957,0.625,127.291,222147
864,0rytuJ6PtOgVAzbzzkiv29,Cowboy,Tiahuanaco (Puerta Del Sol),Alfredo Linares,0.6,0.865,9,-3.755,0,0.0415,0.191,0.719,0.11,0.87,95.305,215247
865,72DXqfZ5hHMFcb8W4kgUwz,Cowboy,Blind Faith,Haywyre,0.54,0.176,3,-13.944,0,0.0805,0.99,0.947,0.0943,0.148,110.776,174452
866,0KSIKwUw3wgbWQbMsRjyAw,Cowboy,Tu Silueta,El Niño y la Verdad,0.745,0.904,7,-3.141,1,0.0471,0.528,0.000149,0.0685,0.809,92.484,264760
867,62Q6bnB2PzTFLqfpq2DYrB,Cowboy,Epilogue,Justin Hurwitz,0.407,0.276,7,-11.606,1,0.0426,0.668,0.817,0.519,0.116,127.841,460841
868,3auegbHlex889iJcOR3b92,Cowboy,Audition (The Fools Who Dream),Emma Stone,0.327,0.128,2,-12.569,0,0.0596,0.742,0.0,0.298,0.346,78.912,252340
869,46AqogC1jSpTJkXJnNc7Yz,Cowboy,Someone In The Crowd,Emma Stone,0.611,0.545,0,-9.043,0,0.206,0.106,1.31e-05,0.114,0.229,127.975,259377
870,28uTV1xcMTcIPTsKVbyhFV,Cowboy,Electric Sunrise,Plini,0.343,0.629,8,-7.939,1,0.0532,0.0244,0.908,0.11,0.226,95.835,305000
871,3v3VFa7Dt32gNR27jfw7DG,Cowboy,40oz,Polyphia,0.597,0.845,1,-7.803,0,0.0335,0.00267,0.173,0.203,0.63,140.005,233819
872,0BE86KuNuUl4MHE5zZFR2V,Cowboy,Sweet Tea,Polyphia,0.334,0.963,10,-5.967,1,0.229,1.55e-05,0.864,0.327,0.438,195.067,260001
873,0NQX8uIipe2SbgjgKyfq59,Cowboy,Loud,Polyphia,0.536,0.739,5,-6.071,0,0.0302,0.00148,0.19,0.123,0.17,89.991,237832
874,5l3WNlq4rag0fFP0TI9qeJ,Cowboy,The Worst,Polyphia,0.656,0.696,4,-5.935,0,0.0438,0.118,0.45,0.161,0.4,124.922,245779
875,3nBGFgfRQ8ujSmu5cGlZIU,Cowboy,Playing God,Polyphia,0.601,0.789,4,-6.822,0,0.0328,0.0395,0.812,0.114,0.315,137.06,205926
876,0Qj7PB41b6XgkApKPwDy1r,Cowboy,Ego Death (feat. Steve Vai),Polyphia,0.655,0.763,2,-5.202,0,0.0526,0.0374,0.678,0.0703,0.445,128.028,350086
877,0ajJYhORqGaKmQDMkmFu84,Cowboy,Conflict Cartography,Animals As Leaders,0.265,0.982,7,-4.529,1,0.179,6.51e-05,0.839,0.21,0.373,139.65,300080
878,6gZhmhlrI2fBKWzcEgCIOw,Cowboy,Gestaltzerfall,Animals As Leaders,0.558,0.939,7,-6.402,1,0.0584,0.00173,0.797,0.111,0.195,110.008,286360
879,6AhwAWzSlISc5ZvGonkgdN,Cowboy,Playing God,Polyphia,0.601,0.789,4,-6.822,0,0.0328,0.0395,0.812,0.114,0.315,137.06,205926
880,1W5zSvAeIXlw6odInPE4m5,Cowboy,Reverie,Polyphia,0.553,0.824,4,-5.261,0,0.055,0.00185,0.82,0.305,0.608,150.122,242694
881,7y7v9K8sIqumnROmdsJg4W,Cowboy,Was lange währt - Instrumental,Equilibrium,0.382,0.974,0,-5.983,1,0.05,1.33e-05,0.848,0.385,0.231,94.991,310514
882,21rpBPAlXAvBavvu5kCQzs,Deep in Rain,After Midnight,Phoenix,0.618,0.811,11,-6.654,1,0.0322,0.00245,0.199,0.0779,0.779,100.01,191733
883,32aNloyjcFTw3ST8fkEVUX,Deep in Rain,Amuleto,Maréh,0.809,0.226,4,-13.294,1,0.0708,0.754,2.29e-06,0.104,0.677,77.478,229693
884,233fktw6sRxoWNK7aYo0mP,Deep in Rain,Aunque No Quiero - Vivo,Los Caligaris,0.501,0.83,7,-5.811,1,0.0446,0.0882,0.0,0.922,0.48,146.491,213280
885,5r1m7xqUFnlShwbSwzEiv7,Deep in Rain,No estes triste,Zona Ganjah,0.784,0.796,4,-4.596,0,0.0513,0.664,0.0,0.84,0.737,123.044,270947
886,1eQU5ex4RcVjz55hWPeJzc,Deep in Rain,Momento,Los Cafres,0.72,0.693,2,-6.226,1,0.088,0.18,9.19e-06,0.0626,0.713,86.983,349520
887,2uPrbZ9AYj1TZCAu04h7HV,Deep in Rain,Road Trippin',Red Hot Chili Peppers,0.378,0.474,4,-8.202,0,0.0271,0.28,0.00138,0.117,0.38,102.379,204960
888,7jcXQXxo0lvpwg2twqJpqc,Deep in Rain,Quiero Que Me Llames,Conociendo Rusia,0.665,0.839,1,-4.383,1,0.0375,0.254,2.75e-06,0.249,0.636,123.982,258107
889,3vKynMGZSCaBPKjqXudzk9,Deep in Rain,Old Friends,Circa Waves,0.677,0.413,9,-11.139,1,0.0301,0.084,0.0404,0.309,0.313,146.102,202800
890,1zNXF2svmdlNxfS5XeNUgr,Deep in Rain,Don't Know Why,Norah Jones,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251
891,44ZKnfWEkp7wPs035j4Tua,Deep in Rain,Casio,Jungle,0.816,0.492,10,-7.464,0,0.0752,0.431,0.0896,0.0995,0.765,115.989,234370
892,2X33D3wMAX35Atf7dQmkpU,Deep in Rain,Corazón Boomerang,Habana Abierta,0.797,0.537,0,-6.958,1,0.0356,0.348,0.0,0.132,0.577,129.979,254160
893,1BmCHEhtAe8TXWGjPxlPwy,Deep in Rain,La Novia de Superman,Habana Abierta,0.741,0.68,4,-8.932,0,0.0769,0.214,0.0,0.101,0.88,89.96,252720
894,0qYsta9iTDMNLKNg8JnKKt,Deep in Rain,Los Chicos Sí Lloran,Diamante Eléctrico,0.694,0.696,4,-7.21,0,0.0544,0.153,0.136,0.126,0.676,95.014,222963
895,5v27lNcQobl03uE8bk97FF,Deep in Rain,Alma en Pedazos,Superlitio,0.509,0.699,9,-7.827,0,0.0286,0.00679,9.33e-05,0.377,0.322,173.948,249522
896,29rBJWizgnVht4qXpHyDxh,Deep in Rain,Willing & Able,Disclosure,0.571,0.632,5,-6.884,0,0.752,0.252,0.0,0.104,0.943,199.987,292760
897,3eg6Yi9x0gN3k4nD4h6il3,Deep in Rain,Dos Gardenias,Buena Vista Social Club,0.547,0.2,4,-16.734,0,0.0392,0.826,3.84e-05,0.135,0.551,91.768,182973
898,47haQcqBOue2RAsVXER52f,Deep in Rain,Historia de un Amor,Eydie Gormé,0.61,0.336,2,-11.797,0,0.0327,0.843,0.0,0.0677,0.622,100.735,150867
899,3Uz1KaJF1jegGuaBfQG3A7,Deep in Rain,Autorretrato,El Kanka,0.571,0.37,0,-8.382,1,0.0858,0.67,0.0,0.0977,0.473,197.831,216600
900,388JfAKCHRw3lw6J2dNJ0T,Deep in Rain,Como el Agua,Lianna,0.407,0.344,8,-9.852,0,0.066,0.684,8.37e-06,0.104,0.715,75.744,232646
901,1bBmF5nqaoyKKFXPT60pUg,Deep in Rain,Café,Sonex,0.518,0.668,11,-9.255,0,0.195,0.308,1.58e-05,0.0337,0.813,171.0,226427
902,1obcIZHLcmTxNJGTM1FtY6,Deep in Rain,Ruthless,YOUNGTONES,0.791,0.954,2,-3.766,0,0.113,0.235,0.0,0.237,0.871,94.052,217574
903,3GjV8p1bTXFOk8mrTffCgZ,Deep in Rain,Los Otros,LosPetitFellas,0.566,0.718,7,-6.986,1,0.325,0.0823,0.0,0.0727,0.567,77.439,294080
904,6cO3H592rPALlR3XoUG0P9,Deep in Rain,El Puñal,La Derecha,0.649,0.765,11,-6.878,0,0.0453,0.188,0.00307,0.0937,0.319,100.04,263390
905,6PzJVcCOi6kQuB7R6NNvz2,Deep in Rain,No Se Va,LosPetitFellas,0.404,0.366,8,-7.768,0,0.105,0.146,0.0,0.0813,0.586,175.825,252512
906,4l5OJLb3AsvfEyeAYAJHpe,Deep in Rain,Venga Mi Vida,Juanafé,0.698,0.542,9,-5.923,0,0.0276,0.639,0.000261,0.104,0.724,88.058,311453
907,5nISWLGbT8qsZ3YKiQ8BFr,Deep in Rain,Sí,La Toma,0.721,0.294,4,-12.079,1,0.0741,0.716,0.0,0.148,0.705,140.052,202104
908,5q5pVXewBtGUE3usjMgRXd,Deep in Rain,El Tiempo Perdido,Quemarlo Todo Por Error,0.141,0.754,9,-9.117,1,0.0447,0.422,0.748,0.101,0.449,96.878,354869
909,2Oo76xvoCSe70i0hRwaFK6,Deep in Rain,Máquina de Enojos,Habana Abierta,0.77,0.647,2,-8.38,0,0.108,0.294,0.0,0.0994,0.624,91.066,218133
910,3lfWaQLyg71Uar9gAgFVWV,Deep in Rain,Casi Te Envidio,Andy Montañez,0.67,0.567,7,-10.418,1,0.0888,0.496,0.0,0.0703,0.883,95.926,321200
911,4HtaHPURmO7mjq0yvg7cr1,Deep in Rain,Llegué hasta ti,Muerdo,0.685,0.87,2,-7.992,1,0.0479,0.328,9.85e-05,0.119,0.513,98.006,194102
912,0KTuF71wDKCYOonE6iqDC3,Deep in Rain,Mis Huellas En Tus Manos (feat. Fonseca),Sebastián Yepes,0.553,0.6,1,-6.772,0,0.034,0.562,1.24e-06,0.0955,0.769,93.883,249160
913,1qzE2UdX78oxxdwrWID8cC,Deep in Rain,El Verano,Nicolás y los Fumadores,0.393,0.533,6,-11.477,1,0.0346,0.0558,2.84e-06,0.0535,0.472,81.721,328795
914,5MWK4Zyg7g9kSeJYVob21M,Deep in Rain,Media Luna,Los Amigos Invisibles,0.729,0.627,0,-8.46,1,0.0292,0.00735,0.00605,0.204,0.914,124.005,264253
915,3mRZH1thweyDzlMROernZk,Deep in Rain,Canela (Radio Edit) [Duck Sessions],César Mora,0.562,0.285,7,-11.616,0,0.0395,0.719,0.0,0.124,0.738,98.345,296897
916,2qXwXciJwW4Qdg7KDesOCQ,Deep in Rain,Alguien Como Tú,Jósean Log,0.717,0.685,4,-10.224,0,0.105,0.427,0.000101,0.204,0.479,120.086,225747
917,1FFwPJxL60iQPSmXK81t6q,Deep in Rain,Entre Luca Y Juan Mejía,Vicente Garcia,0.863,0.7,2,-5.04,1,0.0408,0.811,0.327,0.176,0.923,122.945,227013
918,0119K2IZigzqfDcXpzn0Ai,Deep in Rain,El Cielo,LosPetitFellas,0.432,0.612,9,-6.596,0,0.24,0.14,1.76e-06,0.0852,0.658,160.788,316859
919,4pryE6cN2gFL1FVF5fYINl,Deep in Rain,Leave The Door Open,Bruno Mars,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096
920,4rla9WDOzoJw0IM0arq65n,Deep in Rain,Sufriendo por Amor,Sanalejo,0.668,0.73,0,-8.001,1,0.0712,0.0388,0.0,0.248,0.681,129.351,202270
921,6l4lxnaMpUOsIqrtXu64o0,Deep in Rain,Emociones,La Derecha,0.561,0.58,9,-7.26,1,0.063,0.243,5.94e-05,0.0714,0.83,184.17,229667
922,3XpXrx227vTZkjhcj7tIXF,Deep in Rain,Carro de Fuego,Guayacán Orquesta,0.743,0.703,2,-5.761,0,0.0641,0.259,0.000364,0.0197,0.847,179.913,271177
923,0z4BiYZ95vmjSu3WDaEki8,Deep in Rain,Eres,Grupo Niche,0.726,0.825,7,-7.946,0,0.0398,0.49,0.00138,0.0586,0.882,167.004,268573
924,4ubwzNjqHGaZZ5k06PDx1H,Deep in Rain,Sin Sentimientos,Grupo Niche,0.607,0.622,2,-9.433,0,0.0354,0.414,0.0,0.176,0.66,82.777,293893
925,6lMmEPTbkiVeWixfw34yIF,Deep in Rain,Desde Que Te Perdí,Kevin Johansen,0.403,0.607,11,-12.348,0,0.0832,0.737,0.0234,0.71,0.389,88.166,282493
926,1zXlvviNTbLxqObjMhDeEx,Deep in Rain,Delirio,Los Makenzy,0.562,0.621,10,-5.023,0,0.0456,0.00943,0.000101,0.0352,0.813,78.016,210379
927,1gPxb91i6uDfHJL7K0ZSxT,Deep in Rain,Noche de Arreboles,Joe Arroyo,0.657,0.827,7,-4.838,0,0.0788,0.785,4.68e-05,0.0597,0.762,94.439,247400
928,0E8qIw6KblOtDQYzzHQrxL,Deep in Rain,Como Tú (Magic Music Box),León Larregui,0.568,0.903,0,-7.647,1,0.0982,0.000292,0.724,0.0764,0.762,122.604,232120
929,6Utgn4AcEjxHvGBYKUVeyv,Deep in Rain,6:00 a.m.,Santiago Cruz,0.807,0.578,2,-6.472,1,0.032,0.794,3.21e-05,0.168,0.623,96.038,250307
930,3heEZDyPJhxNUfnI3bE9Hu,Deep in Rain,No Es Casual,Andrés Cepeda,0.611,0.766,0,-5.079,1,0.0495,0.498,0.0,0.0961,0.841,154.044,211461
931,3ImM4OW5DAs91JVoReV6m6,Deep in Rain,Incomprendido,Ismael Rivera,0.546,0.642,0,-2.533,1,0.0395,0.712,2.47e-06,0.0797,0.832,169.073,176880
932,4cSJ0IFl4xE7bukdMVyoI8,Deep in Rain,Sigamos Caminando,Don Tetto,0.457,0.707,6,-4.436,1,0.0355,0.487,0.0,0.0914,0.257,168.004,219747
933,2l9l2sUyStglyl5nsJ2lde,Deep in Rain,Entre Tejados,Samuraï,0.756,0.509,0,-8.092,1,0.0388,0.433,5.11e-05,0.0961,0.283,127.965,170640
934,1lRyZDsGGOm8fFRhaz0un4,Deep in Rain,When I Am With You,Warhaus,0.682,0.534,1,-7.704,0,0.0452,0.253,0.657,0.0565,0.603,159.876,337700
935,4AwJSk491AvHk2AAJReGzZ,Deep in Rain,Let Me Go,Daniel Caesar,0.601,0.481,7,-8.366,0,0.0634,0.689,0.0033,0.109,0.484,152.994,216524
936,5sQGo3fB2NoFalyy4uZjiu,Deep in Rain,Ojalá,Silvio Rodríguez,0.526,0.235,7,-14.074,0,0.0991,0.907,4.44e-06,0.111,0.377,91.24,212482
937,5yIVcrwQXdIlDgTMc8pa6z,Deep in Rain,Contigo,Joaquín Sabina,0.49,0.418,2,-10.773,1,0.0572,0.0309,2.02e-05,0.0615,0.226,98.507,279267
938,1A6Kwtsg3JWKU2KWM2udpM,Deep in Rain,I'm Not In Love,10cc,0.394,0.663,4,-11.117,1,0.0601,0.678,0.00156,0.212,0.21,133.464,368227
939,5UvNaP0WEOLc5FKJfkjm5n,Deep in Rain,Juan Tenorio,Grupo Fantasma,0.722,0.64,5,-4.735,0,0.0373,0.727,0.0245,0.547,0.832,80.02,317293
940,6Sl43DQImydxqzdJL4QRlc,Deep in Rain,Indeleble,Sanalejo,0.605,0.32,9,-9.443,1,0.0268,0.877,0.0,0.108,0.455,108.891,260960
941,77AzAvK1ztYLDrHPt8Lv0f,Deep in Rain,Bachata Rosa,Natalie Cole,0.658,0.414,9,-8.522,1,0.0311,0.79,2.64e-06,0.199,0.51,111.904,242200
942,6xWHnAyVncKpBQ4EYEhaG6,Deep in Rain,Yesterday Once More,Carpenters,0.467,0.366,4,-12.928,1,0.0249,0.366,0.0,0.0547,0.259,83.103,239360
943,4WcflQcgsmYXyynZ9Yenfe,Deep in Rain,Talullah,Jamiroquai,0.714,0.724,2,-8.106,0,0.0521,0.378,3.28e-05,0.13,0.962,154.425,362067
944,5FuHY7AFXfylJjj9ySZzUc,Deep in Rain,Antes de Morir Ft. Denise Gutierrez (Scratches Dj Pho),LosPetitFellas,0.665,0.72,8,-7.551,1,0.24,0.297,0.0,0.0701,0.608,91.695,282160
945,563EHELbGcAwXlAHbWmK3f,Deep in Rain,La trama y el desenlace,Jorge Drexler,0.579,0.491,11,-7.965,0,0.0342,0.0936,5.7e-05,0.119,0.721,150.005,246013
946,6eEnycLcdQWSkgg12wjN4o,Deep in Rain,Me Vas a Hacer Falta,Monsieur Periné,0.71,0.393,5,-9.495,0,0.0447,0.685,0.000271,0.322,0.63,85.033,240973
947,3BCayFOh2xF0AuYjcWgSVd,Deep in Rain,Nada Personal,Juan Pablo Vega,0.695,0.729,4,-5.648,1,0.0348,0.732,0.000336,0.226,0.561,114.929,281960
948,3kfXwiFSsdqyWG5C7PULIZ,Deep in Rain,Desde Que Te Perdí,Kevin Johansen,0.634,0.443,4,-14.729,1,0.0765,0.709,0.00355,0.128,0.579,90.073,228413
949,2Ae1gF5FPNlCZ4zATObW1e,Deep in Rain,Cuando Te Tengo Cerca,Juan Pablo Vega,0.407,0.53,9,-6.947,1,0.0709,0.543,7.05e-06,0.0987,0.664,76.457,281160
950,5rPAkXDhXFHfdxLjMwY1V9,Deep in Rain,Ese Pum Pata Pum,Cinemacinco,0.696,0.791,4,-4.133,0,0.0481,0.445,0.000474,0.0873,0.6,161.883,286904
951,2LyNql7yzPQ8cW4tpWFzVK,Deep in Rain,Llévame en un Beso,Paté de Fuá,0.598,0.323,11,-10.238,0,0.269,0.388,0.00104,0.125,0.86,200.378,303532
952,7KKd6mLczxaz1Jjnu6ZLBh,Deep in Rain,A Veces,Diamante Eléctrico,0.895,0.542,11,-7.885,0,0.0425,0.604,0.000765,0.116,0.81,110.048,165676
953,0bsYD4JWWrUqXXUXDi8SYK,Deep in Rain,Guitarra y vos,Jorge Drexler,0.728,0.546,2,-7.405,1,0.189,0.488,0.000395,0.0982,0.64,70.995,235067
954,6VuUMo1TusnqBxLTnr3hOI,Deep in Rain,Brillas,León Larregui,0.625,0.433,9,-12.963,1,0.0366,0.376,0.00103,0.248,0.274,93.041,226187
955,4MYOJ2AhfzdoPAjwHg79LS,Deep in Rain,Dos en la ciudad,Fito Paez,0.635,0.632,7,-8.769,1,0.0305,0.0205,8.09e-05,0.197,0.547,103.022,342160
956,4QPjGYaXenaoyE6cfHyWLh,Deep in Rain,Sabor a Mi,Monsieur Periné,0.693,0.588,4,-12.945,0,0.0606,0.355,0.0704,0.24,0.52,105.971,195749
957,3hslPoaj7qxX7bS1Pt9lKp,Deep in Rain,Ya No Me Sabe Igual,Andrés Cepeda,0.688,0.906,5,-4.798,1,0.0387,0.335,4.02e-05,0.0625,0.89,94.987,238893
958,1XLmoMTcipDlIDDvFp90Wn,Deep in Rain,Se Te Nota,Andrés Cepeda,0.691,0.486,7,-5.851,1,0.0948,0.767,1.79e-06,0.0801,0.511,83.706,218573
959,2ntAdkZxS2HYLNlGPrG43u,Deep in Rain,Así de Grande,Andrés Cepeda,0.669,0.74,9,-6.153,1,0.0409,0.0188,1.19e-06,0.235,0.631,118.007,231973
960,4lLtanYk6tkMvooU0tWzG8,Deep in Rain,Grenade,Bruno Mars,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091
961,1ciwEfINEBs43X1rf881UB,Deep in Rain,Besos Usados,Andrés Cepeda,0.53,0.574,1,-6.121,0,0.0985,0.75,0.0,0.287,0.374,171.981,234507
962,0gDrHUizlbFgRKVQeLI595,Deep in Rain,Lo mejor que hay en mi vida,Andrés Cepeda,0.398,0.519,10,-7.812,1,0.0317,0.405,0.0,0.099,0.301,70.396,214920
963,7dS5EaCoMnN7DzlpT6aRn2,Deep in Rain,Take Me To Church,Hozier,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241688
964,5XzmZjXhMjDHr7ZfJ6DELQ,Deep in Rain,FourFiveSeconds,Rihanna,0.579,0.268,2,-5.65,1,0.0442,0.868,0.0,0.12,0.321,205.903,188238
965,0nJW01T7XtvILxQgC5J7Wh,Deep in Rain,When I Was Your Man,Bruno Mars,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,213827
966,1lTXpbq6RFcTvkNVTh8oPh,Deep in Rain,No Vale La Pena,Issac Delgado,0.588,0.908,10,-4.051,0,0.0426,0.225,2.92e-05,0.134,0.96,174.266,283160
967,2WXizl1YycXNoN2lwVP5Fv,Deep in Rain,El Que Siempre Soñó,Issac Delgado,0.87,0.86,5,-3.373,1,0.0369,0.696,6.66e-06,0.0849,0.922,95.043,323682
968,1gDZARp2QrP8t2IVrgdSbO,Deep in Rain,Que Nadie Sepa Mi Sufrir,Julio Jaramillo,0.718,0.408,2,-7.662,0,0.152,0.467,0.0,0.0975,0.703,165.061,162640
969,5t1kk7lxxBjAwm1hOYZX3b,Deep in Rain,Te Esperare,Julio Jaramillo,0.508,0.452,7,-6.49,0,0.0523,0.378,0.0,0.233,0.523,168.918,153653
970,6BSfZ5AJg5OzUXQfMgCOkI,Deep in Rain,El Aguacate,Julio Jaramillo,0.708,0.252,2,-12.475,0,0.0511,0.876,1.15e-05,0.173,0.718,95.6,181211
971,2zhfCGN6y15c4ArUHXi9g7,Deep in Rain,This Feeling,Alabama Shakes,0.626,0.333,7,-11.413,1,0.0365,0.824,0.0103,0.107,0.318,130.835,268854
972,432ZQ4Y80ldZKJQYhEG8xF,Deep in Rain,Older - Live,George Michael,0.522,0.392,2,-13.451,0,0.0302,0.0637,0.000129,0.941,0.108,73.935,347565
973,51LcPhaclbiR8EAyC76M2L,Deep in Rain,Don't Wanna Fight,Alabama Shakes,0.597,0.915,10,-3.298,0,0.152,0.235,0.0865,0.106,0.555,100.444,232530
974,1FIopLuSI1am9L8Qfn6YRR,Deep in Rain,Dunes,Alabama Shakes,0.411,0.588,8,-6.103,1,0.0376,0.674,0.0232,0.139,0.398,77.176,257930
975,6CFJ419mkYr35Vs5D75LzV,Deep in Rain,Future People,Alabama Shakes,0.381,0.768,6,-4.314,0,0.0526,0.0997,0.125,0.0954,0.51,154.213,201612
976,3DH42U4bDllHWK6tQc4OQF,Deep in Rain,Gimme All Your Love,Alabama Shakes,0.382,0.57,6,-5.261,0,0.044,0.218,0.194,0.316,0.188,100.754,243461
977,6UIHk7W6LNSRsMmu5hUdjb,Deep in Rain,He pecado (feat. Bunbury y Orishas),Cabas,0.785,0.788,0,-5.857,0,0.0528,0.533,0.0,0.379,0.925,96.998,256107
978,3X2Aw6bQ7TfMMKsTzjTlDg,Sun is shinning,Waterfall,Disclosure,0.691,0.733,11,-6.887,0,0.0572,0.0212,5.61e-05,0.0894,0.834,128.038,232120
979,1SssFw74DdHVjRa6ADggdD,Sun is shinning,Sweat (A La La La La Long),Inner Circle,0.787,0.728,0,-7.705,1,0.218,0.0124,0.0,0.157,0.94,173.026,227067
980,22NcOU25UOwmGlr6kSdFHk,Sun is shinning,Uptown Funk,Tony Succar,0.785,0.852,0,-4.314,1,0.0586,0.484,0.0,0.317,0.89,110.546,187179
981,1RdDDwQ5moanrkdrKFEKoZ,Sun is shinning,Un Montón de Amor,Los Caligaris,0.77,0.766,0,-5.89,1,0.0309,0.146,0.000113,0.204,0.961,137.962,233296
982,1lq2OOQB6ayaHvsbWZhtqQ,Sun is shinning,Ciclo,Simon Grossmann,0.881,0.641,7,-6.11,1,0.0418,0.198,9.55e-05,0.274,0.92,130.055,169141
983,4cIPLtg1avt2Jm3ne9S1zy,Sun is shinning,Killer Queen - Remastered 2011,Queen,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,179600
984,2JlyQBk8fOVy7HfNCXrQjQ,Sun is shinning,Sin Prisa,El Caribefunk,0.729,0.684,11,-6.711,1,0.0491,0.482,7.65e-06,0.14,0.807,96.885,191472
985,0IejbpRLIQS2NezKzMvaZz,Sun is shinning,Cuatro Elementos,El Caribefunk,0.513,0.666,3,-6.954,0,0.0684,0.319,1.48e-06,0.336,0.845,158.079,223258
986,6sZo5nJIsFWXefRCCexpx0,Sun is shinning,Never Gonna Not Dance Again,P!nk,0.668,0.802,5,-4.005,0,0.0917,0.0273,0.0,0.163,0.769,113.796,225789
987,1JbHO0Kx2VsukFk0tEZVJt,Sun is shinning,"Shake, Rattle And Roll",Chuck Berry,0.648,0.84,0,-10.837,1,0.0635,0.0766,1.42e-06,0.24,0.893,158.776,137573
988,6C7aTTCUWRK7dD379yUT3W,Sun is shinning,Roll Over Beethoven,Chuck Berry,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,144600
989,2QfiRTz5Yc8DdShCxG1tB2,Sun is shinning,Johnny B. Goode,Chuck Berry,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,161560
990,1PckUlxKqWQs3RlWXVBLw3,Sun is shinning,About Damn Time,Lizzo,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,191822
991,1l4iQsOZ5sOXZPMQLvouaB,Sun is shinning,Coast (feat. Anderson .Paak),Hailee Steinfeld,0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720
992,7wqh2WCkFMgS3hejAZosd8,Sun is shinning,La luz,Sonex,0.756,0.938,7,-7.382,1,0.0653,0.198,0.000415,0.0309,0.866,100.5,284120
993,6xdLJrVj4vIXwhuG8TMopk,Sun is shinning,Crazy Little Thing Called Love - Remastered 2011,Queen,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,163373
994,2AkmdLbVKS1steeZdy8H1l,Sun is shinning,I Want To Break Free - Single Remix,Queen,0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.95,258013
995,3na3OqxgUzZymsUWO0CDDY,Sun is shinning,Tear It Up - Remastered 2011,Queen,0.506,0.87,2,-5.05,1,0.0626,0.172,0.0,0.132,0.304,90.12,204627
